350	1.4729
351	1.4787
352	1.4854
353	1.4894
354	1.4986
355	1.5042
356	1.5130
357	1.5214
358	1.5299
359	1.5408
360	1.5483
361	1.5534
362	1.5579
363	1.5667
364	1.5706
365	1.5728
366	1.5834
367	1.5854
368	1.5875
369	1.5971
370	1.5998
371	1.6064
372	1.6050
373	1.6110
374	1.6250
375	1.6377
376	1.6483
377	1.6615
378	1.6787
379	1.6947
380	1.7132
381	1.7313
382	1.7503
383	1.7664
384	1.7801
385	1.7964
386	1.8105
387	1.8232
388	1.8358
389	1.8487
390	1.8622
391	1.8796
392	1.8922
393	1.9139
394	1.9243
395	1.9463
396	1.9709
397	1.9898
398	2.0024
399	2.0193
400	2.0322
401	2.0465
402	2.0643
403	2.0761
404	2.0890
405	2.0988
406	2.1071
407	2.1135
408	2.1190
409	2.1250
410	2.1326
411	2.1375
412	2.1457
413	2.1581
414	2.1566
415	2.1634
416	2.1655
417	2.1723
418	2.1783
419	2.1826
420	2.1899
421	2.1926
422	2.1993
423	2.1979
424	2.1969
425	2.1939
426	2.1936
427	2.1954
428	2.1952
429	2.1926
430	2.1940
431	2.1908
432	2.1939
433	2.1929
434	2.1881
435	2.1867
436	2.1832
437	2.1779
438	2.1700
439	2.1677
440	2.1647
441	2.1547
442	2.1513
443	2.1465
444	2.1404
445	2.1300
446	2.1228
447	2.1126
448	2.1067
449	2.0973
450	2.0895
451	2.0790
452	2.0720
453	2.0643
454	2.0526
455	2.0424
456	2.0336
457	2.0188
458	2.0058
459	1.9896
460	1.9688
461	1.9514
462	1.9309
463	1.9100
464	1.8875
465	1.8659
466	1.8408
467	1.8182
468	1.7962
469	1.7739
470	1.7528
471	1.7294
472	1.7098
473	1.6949
474	1.6812
475	1.6681
476	1.6508
477	1.6303
478	1.6135
479	1.5963
480	1.5729
481	1.5540
482	1.5274
483	1.5033
484	1.4791
485	1.4514
486	1.4261
487	1.4033
488	1.3759
489	1.3550
490	1.3323
491	1.3094
492	1.2909
493	1.2723
494	1.2564
495	1.2431
496	1.2269
497	1.2130
498	1.1981
499	1.1797
500	1.1628
501	1.1441
502	1.1277
503	1.1056
504	1.0868
505	1.0678
506	1.0523
507	1.0383
508	1.0273
509	1.0202
510	1.0160
511	1.0149
512	1.0156
513	1.0176
514	1.0210
515	1.0239
516	1.0267
517	1.0283
518	1.0303
519	1.0317
520	1.0323
521	1.0316
522	1.0300
523	1.0271
524	1.0234
525	1.0195
526	1.0158
527	1.0140
528	1.0138
529	1.0163
530	1.0209
531	1.0301
532	1.0403
533	1.0533
534	1.0688
535	1.0849
536	1.1018
537	1.1171
538	1.1315
539	1.1425
540	1.1572
541	1.1697
542	1.1790
543	1.1881
544	1.1940
545	1.1974
546	1.1984
547	1.1987
548	1.1981
549	1.1984
550	1.2003
551	1.2044
552	1.2114
553	1.2203
554	1.2335
555	1.2479
556	1.2633
557	1.2828
558	1.2956
559	1.3107
560	1.3240
561	1.3414
562	1.3596
563	1.3719
564	1.3841
565	1.3902
566	1.3918
567	1.3886
568	1.3826
569	1.3763
570	1.3727
571	1.3722
572	1.3747
573	1.3813
574	1.3902
575	1.4010
576	1.4142
577	1.4273
578	1.4411
579	1.4523
580	1.4359
581	1.4446
582	1.4541
583	1.4649
584	1.4716
585	1.4787
586	1.4819
587	1.4816
588	1.4770
589	1.4654
590	1.4506
591	1.4292
592	1.4039
593	1.3787
594	1.3462
595	1.3189
596	1.2906
597	1.2665
598	1.2430
599	1.2260
600	1.2108
601	1.2018
602	1.1932
603	1.1855
604	1.1790
605	1.1759
606	1.1753
607	1.1778
608	1.1830
609	1.1932
610	1.2060
611	1.2231
612	1.2405
613	1.2652
614	1.2940
615	1.3243
616	1.3576
617	1.3965
618	1.4432
619	1.4791
620	1.5230
621	1.5487
622	1.5955
623	1.6375
624	1.6863
625	1.7324
626	1.7768
627	1.8347
628	1.8777
629	1.9312
630	1.9685
631	2.0034
632	2.0309
633	2.0462
634	2.0531
635	2.0508
636	2.0403
637	2.0186
638	1.9901
639	1.9526
640	1.9101
641	1.8695
642	1.8275
643	1.7804
644	1.7265
645	1.6492
646	1.5838
647	1.4921
648	1.4055
649	1.3191
650	1.2235
651	1.1356
652	1.0617
653	0.9932
654	0.9334
655	0.8769
656	0.8305
657	0.7870
658	0.7515
659	0.7228
660	0.6976
661	0.6762
662	0.6578
663	0.6442
664	0.6267
665	0.6096
666	0.5938
667	0.5784
668	0.5617
669	0.5477
670	0.5326
671	0.5190
672	0.5063
673	0.4973
674	0.4867
675	0.4777
676	0.4703
677	0.4635
678	0.4576
679	0.4515
680	0.4475
681	0.4442
682	0.4406
683	0.4385
684	0.4352
685	0.4321
686	0.4289
687	0.4257
688	0.4227
689	0.4190
690	0.4167
691	0.4129
692	0.4097
693	0.4070
694	0.4036
695	0.4007
696	0.3978
697	0.3949
698	0.3923
699	0.3886
700	0.3860
701	0.3836
702	0.3809
703	0.3788
704	0.3763
705	0.3736
706	0.3712
707	0.3686
708	0.3657
709	0.3625
710	0.3600
711	0.3570
712	0.3544
713	0.3524
714	0.3495
715	0.3476
716	0.3461
717	0.3438
718	0.3430
719	0.3418
720	0.3405
721	0.3395
722	0.3393
723	0.3389
724	0.3382
725	0.3377
726	0.3374
727	0.3370
728	0.3364
729	0.3369
730	0.3367
731	0.3370
732	0.3371
733	0.3368
734	0.3373
735	0.3372
736	0.3368
737	0.3370
738	0.3368
739	0.3363
740	0.3363
741	0.3362
742	0.3359
743	0.3356
744	0.3349
745	0.3344
746	0.3336
747	0.3324
748	0.3315
749	0.3305
750	0.3287
751	0.3278
752	0.3262
753	0.3242
754	0.3230
755	0.3214
756	0.3195
757	0.3180
758	0.3167
759	0.3147
760	0.3133
761	0.3123
762	0.3117
763	0.3104
764	0.3085
765	0.3072
766	0.3063
767	0.3047
768	0.3028
769	0.3020
770	0.3005
771	0.2985
772	0.2980
773	0.2972
774	0.2956
775	0.2951
776	0.2950
777	0.2938
778	0.2924
779	0.2929
780	0.2932
781	0.2923
782	0.2913
783	0.2916
784	0.2924
785	0.2920
786	0.2912
787	0.2923
788	0.2926
789	0.2918
790	0.2925
791	0.2935
792	0.2927
793	0.2931
794	0.2943
795	0.2946
796	0.2934
797	0.2945
798	0.2955
799	0.2956
800	0.2948
