750	0.3369
751	0.3381
752	0.3394
753	0.3381
754	0.3398
755	0.3411
756	0.3394
757	0.3404
758	0.3421
759	0.3405
760	0.3397
761	0.3408
762	0.3420
763	0.3411
764	0.3391
765	0.3390
766	0.3402
767	0.3385
768	0.3362
769	0.3371
770	0.3348
771	0.3316
772	0.3323
773	0.3304
774	0.3262
775	0.3260
776	0.3254
777	0.3208
778	0.3185
779	0.3192
780	0.3185
781	0.3142
782	0.3115
783	0.3120
784	0.3112
785	0.3074
786	0.3049
787	0.3058
788	0.3021
789	0.2991
790	0.3003
791	0.2981
792	0.2946
793	0.2957
794	0.2956
795	0.2926
796	0.2915
797	0.2942
798	0.2937
799	0.2921
800	0.2908
