350	1.2625
351	1.2654
352	1.2728
353	1.2813
354	1.2910
355	1.3003
356	1.3079
357	1.3173
358	1.3297
359	1.3394
360	1.3474
361	1.3583
362	1.3695
363	1.3792
364	1.3890
365	1.3958
366	1.4023
367	1.4105
368	1.4203
369	1.4377
370	1.4489
371	1.4584
372	1.3969
373	1.4127
374	1.4338
375	1.4479
376	1.4629
377	1.4801
378	1.4958
379	1.5155
380	1.5349
381	1.5505
382	1.5658
383	1.5821
384	1.5991
385	1.6139
386	1.6273
387	1.6405
388	1.6484
389	1.6627
390	1.6716
391	1.6907
392	1.7043
393	1.7243
394	1.7349
395	1.7544
396	1.7674
397	1.7833
398	1.8037
399	1.8188
400	1.8335
401	1.8433
402	1.8546
403	1.8640
404	1.8785
405	1.8876
406	1.8990
407	1.9065
408	1.9105
409	1.9136
410	1.9178
411	1.9240
412	1.9337
413	1.9373
414	1.9492
415	1.9516
416	1.9605
417	1.9602
418	1.9606
419	1.9654
420	1.9708
421	1.9762
422	1.9807
423	1.9861
424	1.9850
425	1.9837
426	1.9799
427	1.9750
428	1.9741
429	1.9741
430	1.9765
431	1.9786
432	1.9792
433	1.9784
434	1.9782
435	1.9761
436	1.9683
437	1.9586
438	1.9496
439	1.9377
440	1.9301
441	1.9266
442	1.9243
443	1.9225
444	1.9187
445	1.9120
446	1.9019
447	1.8881
448	1.8745
449	1.8612
450	1.8460
451	1.8354
452	1.8265
453	1.8177
454	1.8103
455	1.8040
456	1.7956
457	1.7862
458	1.7709
459	1.7540
460	1.7271
461	1.6999
462	1.6735
463	1.6462
464	1.6184
465	1.5965
466	1.5716
467	1.5505
468	1.5317
469	1.5114
470	1.4908
471	1.4653
472	1.4418
473	1.4245
474	1.4054
475	1.3889
476	1.3638
477	1.3367
478	1.3154
479	1.2929
480	1.2673
481	1.2471
482	1.2221
483	1.2009
484	1.1785
485	1.1503
486	1.1229
487	1.0943
488	1.0592
489	1.0300
490	0.9979
491	0.9654
492	0.9390
493	0.9143
494	0.8931
495	0.8767
496	0.8565
497	0.8402
498	0.8243
499	0.8029
500	0.7843
501	0.7633
502	0.7449
503	0.7187
504	0.6953
505	0.6699
506	0.6469
507	0.6231
508	0.6019
509	0.5846
510	0.5694
511	0.5572
512	0.5490
513	0.5423
514	0.5369
515	0.5335
516	0.5307
517	0.5290
518	0.5270
519	0.5248
520	0.5222
521	0.5191
522	0.5158
523	0.5121
524	0.5074
525	0.5019
526	0.4967
527	0.4916
528	0.4871
529	0.4839
530	0.4814
531	0.4797
532	0.4797
533	0.4810
534	0.4832
535	0.4861
536	0.4896
537	0.4928
538	0.4963
539	0.4991
540	0.5024
541	0.5056
542	0.5079
543	0.5102
544	0.5115
545	0.5117
546	0.5110
547	0.5092
548	0.5067
549	0.5034
550	0.5002
551	0.4967
552	0.4930
553	0.4907
554	0.4880
555	0.4862
556	0.4849
557	0.4841
558	0.4837
559	0.4838
560	0.4837
561	0.4838
562	0.4843
563	0.4839
564	0.4839
565	0.4830
566	0.4815
567	0.4799
568	0.4776
569	0.4750
570	0.4729
571	0.4712
572	0.4699
573	0.4696
574	0.4694
575	0.4697
576	0.4706
577	0.4721
578	0.4738
579	0.4751
580	0.4782
581	0.4787
582	0.4794
583	0.4797
584	0.4795
585	0.4783
586	0.4767
587	0.4740
588	0.4711
589	0.4670
590	0.4631
591	0.4592
592	0.4547
593	0.4513
594	0.4468
595	0.4430
596	0.4392
597	0.4361
598	0.4323
599	0.4293
600	0.4268
601	0.4249
602	0.4231
603	0.4210
604	0.4188
605	0.4174
606	0.4156
607	0.4147
608	0.4144
609	0.4147
610	0.4156
611	0.4179
612	0.4199
613	0.4233
614	0.4282
615	0.4327
616	0.4384
617	0.4448
618	0.4530
619	0.4594
620	0.4669
621	0.4715
622	0.4796
623	0.4873
624	0.4963
625	0.5056
626	0.5146
627	0.5275
628	0.5380
629	0.5524
630	0.5649
631	0.5782
632	0.5910
633	0.6004
634	0.6067
635	0.6089
636	0.6065
637	0.5978
638	0.5856
639	0.5693
640	0.5517
641	0.5355
642	0.5197
643	0.5034
644	0.4849
645	0.4634
646	0.4461
647	0.4249
648	0.4074
649	0.3932
650	0.3787
651	0.3677
652	0.3609
653	0.3550
654	0.3518
655	0.3493
656	0.3476
657	0.3461
658	0.3457
659	0.3453
660	0.3446
661	0.3442
662	0.3438
663	0.3434
664	0.3430
665	0.3422
666	0.3412
667	0.3399
668	0.3387
669	0.3364
670	0.3343
671	0.3309
672	0.3280
673	0.3252
674	0.3219
675	0.3183
676	0.3155
677	0.3127
678	0.3094
679	0.3067
680	0.3047
681	0.3026
682	0.3011
683	0.3005
684	0.2987
685	0.2973
686	0.2966
687	0.2955
688	0.2946
689	0.2947
690	0.2943
691	0.2945
692	0.2953
693	0.2957
694	0.2975
695	0.2984
696	0.2999
697	0.3021
698	0.3033
699	0.3056
700	0.3072
701	0.3080
702	0.3096
703	0.3107
704	0.3116
705	0.3121
706	0.3142
707	0.3145
708	0.3150
709	0.3156
710	0.3150
711	0.3154
712	0.3143
713	0.3135
714	0.3125
715	0.3101
716	0.3086
717	0.3065
718	0.3043
719	0.3020
720	0.2997
721	0.2973
722	0.2955
723	0.2937
724	0.2915
725	0.2889
726	0.2861
727	0.2834
728	0.2806
729	0.2781
730	0.2757
731	0.2736
732	0.2717
733	0.2706
734	0.2695
735	0.2687
736	0.2686
737	0.2683
738	0.2677
739	0.2686
740	0.2692
741	0.2693
742	0.2693
743	0.2707
744	0.2717
745	0.2726
746	0.2731
747	0.2753
748	0.2767
749	0.2779
750	0.2806
751	0.2823
752	0.2836
753	0.2862
754	0.2872
755	0.2882
756	0.2907
757	0.2912
758	0.2913
759	0.2931
760	0.2938
761	0.2933
762	0.2929
763	0.2931
764	0.2945
765	0.2935
766	0.2917
767	0.2920
768	0.2917
769	0.2891
770	0.2883
771	0.2876
772	0.2844
773	0.2821
774	0.2817
775	0.2780
776	0.2755
777	0.2746
778	0.2724
779	0.2690
780	0.2673
781	0.2665
782	0.2651
783	0.2617
784	0.2596
785	0.2590
786	0.2569
787	0.2533
788	0.2522
789	0.2513
790	0.2478
791	0.2471
792	0.2474
793	0.2450
794	0.2436
795	0.2450
796	0.2442
797	0.2429
798	0.2431
799	0.2442
800	0.2454
