750	0.3224
751	0.3212
752	0.3214
753	0.3199
754	0.3190
755	0.3195
756	0.3182
757	0.3172
758	0.3180
759	0.3171
760	0.3159
761	0.3154
762	0.3163
763	0.3165
764	0.3152
765	0.3143
766	0.3151
767	0.3153
768	0.3135
769	0.3143
770	0.3146
771	0.3128
772	0.3133
773	0.3140
774	0.3124
775	0.3124
776	0.3136
777	0.3122
778	0.3109
779	0.3119
780	0.3127
781	0.3112
782	0.3099
783	0.3105
784	0.3113
785	0.3101
786	0.3090
787	0.3100
788	0.3090
789	0.3072
790	0.3083
791	0.3077
792	0.3053
793	0.3060
794	0.3061
795	0.3044
796	0.3029
797	0.3045
798	0.3041
799	0.3026
800	0.3013
